6	1948	2	22	0	42.5	237.5	654.2	159.61	634.43	21.9	16.7	8.1
6	1948	2	22	6	42.5	237.5	461.18	67.47	456.22	15.6	16.3	3.3
6	1948	2	22	12	40	237.5	410.17	-50.51	407.05	20.3	10.8	-3.2
6	1948	2	22	18	35	240	347.25	-206.68	279.04	18.6	9.7	-10.2
6	1948	2	23	0	32.5	242.5	297.52	-151.16	256.26	16.6	10.2	-7.5
7	1948	3	4	0	55	230	303.87	249.61	173.3	16.5	3.8	17
7	1948	3	4	6	55	230	403.9	339.5	218.8	16.8	5.9	20.1
7	1948	3	4	12	55	230	476.34	430.62	203.64	16.4	7.9	22
8	1948	3	8	18	37.5	237.5	280.36	-178.35	216.32	20.1	8.1	-5.4
8	1948	3	9	0	37.5	237.5	374.5	-241.65	286.1	23.1	9.5	-6.4
8	1948	3	9	6	37.5	237.5	296.23	-240.57	172.85	18.8	7.7	-10.7
9	1948	3	13	18	27.5	247.5	252.03	157.36	196.86	17.2	5.7	8.2
9	1948	3	14	0	25	252.5	437.31	140.45	414.14	25	8.5	2.8
9	1948	3	14	6	25	252.5	341.3	154.01	304.57	24.6	4.5	3.6
9	1948	3	14	12	22.5	255	266.43	36.24	263.96	24.4	6.4	1.3
9	1948	3	14	18	25	252.5	440.86	119.52	424.35	23	9.2	1.2
9	1948	3	15	0	25	252.5	524.59	159.37	499.8	21.4	10	1.9
10	1948	3	21	6	47.5	237.5	267.99	81.55	255.28	17.6	9.5	11.2
10	1948	3	21	12	47.5	237.5	372.89	92.91	361.13	18.5	12.9	7.6
10	1948	3	21	18	45	237.5	442.69	181.84	403.62	18.9	15.6	11.2
10	1948	3	22	0	45	237.5	521.92	216.23	475.03	19.8	15.5	10.8
10	1948	3	22	6	45	237.5	441.29	201.49	392.6	17	15.2	7.3
10	1948	3	22	12	42.5	237.5	371.64	162.15	334.41	15.3	10.8	5.7
10	1948	3	22	18	40	237.5	333.58	145.68	300.09	17.4	7.7	5.7
10	1948	3	23	0	40	237.5	404.83	168.67	368.02	18.4	10.4	5.5
