4212	2017	6	15	18	45	237.5	544.33	367.07	401.94	30.8	6.8	13.5
4212	2017	6	18	6	47.5	237.5	449.04	3.27	449.03	30.8	8.4	3.8
3396	2004	10	19	18	35	240	608.74	452.22	407.51	30.9	7.3	12.3
3412	2004	12	5	18	25	252.5	508.43	297.04	412.63	30.9	4.6	5.1
3429	2005	2	19	12	27.5	247.5	344.07	264.44	220.12	30.9	8.1	7.5
3464	2005	10	18	6	27.5	247.5	478.81	434.11	202.01	30.9	7.1	11.9
3469	2005	11	7	18	37.5	237.5	310.44	226.62	212.17	30.9	3.2	3.9
3559	2007	3	22	6	27.5	247.5	427.71	355.5	237.81	30.9	4.5	4.2
3601	2007	10	19	6	42.5	237.5	879.79	496.49	726.31	30.9	12.7	13.4
3604	2007	11	11	12	35	240	374.9	-7.4	374.83	30.9	8.3	-1.7
3687	2009	1	22	6	35	240	378.94	378.83	-9.02	30.9	-0.7	8.5
3687	2009	1	23	0	30	245	311.09	307.65	46.12	30.9	1.1	9.6
3751	2010	3	8	12	22.5	255	515.38	140.32	495.91	30.9	4.4	-0.9
3759	2010	6	4	18	40	237.5	587.03	143.88	569.13	30.9	7.8	1.7
3767	2010	8	6	18	52.5	232.5	306.83	142.13	271.93	30.9	7.5	4.9
3792	2011	1	16	18	45	237.5	787.87	108.93	780.3	30.9	19.8	5.5
3891	2012	8	3	18	57.5	225	472.84	247.9	402.64	30.9	5.5	5.9
3922	2012	12	31	0	25	252.5	766.1	552.24	530.99	30.9	9	6.3
3976	2013	11	20	0	37.5	237.5	350.99	60.21	345.79	30.9	7.5	2
4019	2014	7	18	12	52.5	232.5	564.74	69.36	560.47	30.9	12.2	2.6
4034	2014	10	3	18	52.5	232.5	635.56	396.19	496.96	30.9	11.6	13.2
4057	2015	1	5	12	47.5	237.5	712.21	-135.92	699.12	30.9	18.6	-0.6
4064	2015	2	7	12	35	240	411.13	194.85	362.03	30.9	7.4	5.3
4076	2015	4	12	0	27.5	247.5	403.78	225.91	334.67	30.9	8.7	3
4099	2015	9	11	6	57.5	225	898.29	726.08	528.89	30.9	11.1	19.7
4113	2015	11	1	18	37.5	237.5	323.1	-33.99	321.31	30.9	5.9	-3.2
4134	2016	1	30	0	35	240	472.08	-78.67	465.48	30.9	11.8	-1.4
4143	2016	3	11	6	37.5	237.5	433.25	412.72	131.8	30.9	1.1	10.4
4221	2017	9	5	12	57.5	225	464.93	464.93	-0.14	30.9	-2.3	14
4232	2017	10	31	0	57.5	225	709.34	-107.95	701.08	30.9	15.4	-0.6
4238	2017	12	5	12	27.5	247.5	327.66	104.91	310.41	30.9	5	2.6
4245	2018	1	8	12	37.5	237.5	349.34	315.95	149.04	30.9	3.7	9.5
3421	2005	1	19	6	47.5	237.5	595.09	275.26	527.61	31	12.4	9.6
3506	2006	6	1	18	45	237.5	487.6	469.63	131.16	31	2.5	7.9
3577	2007	7	19	0	47.5	237.5	260.88	257.11	44.2	31	3.6	2.5
3621	2008	1	23	12	27.5	247.5	435.42	180.34	396.32	31	6.5	4.7
3665	2008	10	12	12	25	252.5	282.57	154.63	236.51	31	5.6	2.9
3707	2009	8	16	12	57.5	225	418.61	203.4	365.88	31	9.3	7.7
3714	2009	9	21	6	52.5	232.5	568.25	316.68	471.82	31	9.6	11.9
3767	2010	8	7	0	52.5	232.5	406.35	233.39	332.64	31	8.1	6.9
3784	2010	11	7	12	37.5	237.5	425.34	163.46	392.68	31	7.3	4.5
3833	2011	9	21	12	52.5	232.5	887.38	846.22	267.12	31	1.5	23.1
3835	2011	10	5	6	37.5	237.5	463.62	190.37	422.73	31	9.5	5.9
3905	2012	10	12	0	27.5	247.5	332.38	211.35	256.53	31	5.7	2.5
4159	2016	8	12	12	57.5	225	275.8	228.27	154.78	31	4.7	7.5
4221	2017	9	4	6	57.5	225	515.49	487.29	168.16	31	1.3	13.8
4232	2017	10	30	18	57.5	225	477.41	-85.59	469.67	31	10.9	0.1
3293	2003	2	7	6	25	252.5	363.27	215.18	292.69	31.1	0.4	2.7
3332	2003	10	17	12	47.5	237.5	686.64	481.61	489.42	31.1	11	12.5
3439	2005	4	24	6	27.5	247.5	427.71	201.19	377.43	31.1	13.1	3.1
3549	2007	1	18	18	25	252.5	412.3	302.49	280.17	31.1	4.1	2.5
3549	2007	1	20	0	25	252.5	677.08	450.69	505.3	31.1	6.7	4.8
3591	2007	9	22	0	30	245	507.5	499.61	89.13	31.1	1.3	11.3
3751	2010	3	8	0	25	252.5	595.07	226.7	550.2	31.1	6	-0.3
3916	2012	11	30	6	37.5	237.5	600.81	440.97	408.07	31.1	6.9	14
3960	2013	9	11	12	57.5	225	504.62	471.76	179.11	31.1	2.7	12.2
3993	2014	1	30	0	37.5	237.5	479.45	35.82	478.11	31.1	8.1	-1.8
4086	2015	7	8	6	57.5	225	414.44	76.18	407.38	31.1	11.2	1.2
4106	2015	10	5	18	27.5	247.5	343.08	229.99	254.57	31.1	7.4	7.5
4134	2016	1	29	6	37.5	237.5	366.5	-68.3	360.09	31.1	6.2	-2.1
4192	2017	2	8	6	37.5	237.5	324.15	183.87	266.95	31.1	3	5.5
4192	2017	2	10	12	35	240	477.99	266.49	396.81	31.1	6.1	4.2
4228	2017	10	3	18	57.5	225	429.98	391.4	178	31.1	1.6	13.6
4233	2017	11	7	0	32.5	242.5	352.07	103.04	336.66	31.1	8.2	1.7
4235	2017	11	16	12	37.5	237.5	523.58	249.07	460.55	31.1	9.3	5.3
3396	2004	10	21	12	30	245	534.55	419.76	330.97	31.2	7.1	8.3
3527	2006	10	11	6	57.5	225	615.61	514.36	338.26	31.2	8.6	10.9
3548	2007	1	13	0	25	252.5	379.77	181.94	333.35	31.2	6.3	3.2
3580	2007	8	6	6	57.5	225	430.43	-229.47	364.17	31.2	7.9	-6
3699	2009	5	3	6	37.5	237.5	495.76	131.09	478.12	31.2	8.4	3.2
3774	2010	9	17	12	45	237.5	261.63	216.33	147.15	31.2	1.8	3.8
3777	2010	9	27	18	50	235	829.18	659.92	502.03	31.2	8.9	16.7
